SaleID,Time,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity
12007298,4/4/2023 16:54,D0093,Docusate,Neurological,70,2023-11,2
12007298,4/4/2023 16:54,D0013,Travoprost,Dermatological,198,2024-02,1
12007298,4/4/2023 16:54,D0001,Amlodipine,Antiviral,160,2023-11,4
12007299,4/4/2023 16:55,D0061,Fexofenadine,Hormonal,54,2023-06,9
12007299,4/4/2023 16:55,D0071,Fenofibrate,Hormonal,115,2023-09,4
12007299,4/4/2023 16:55,D0095,Valsartan,Oncology,44,2023-09,9
12007300,4/4/2023 16:56,D0079,Bisacodyl,Oncology,84,2023-07,10
12007300,4/4/2023 16:56,D0070,Sildenafil,Hormonal,39,2023-05,10
12007301,4/4/2023 16:57,D0048,Citalopram,Immunosuppressant,187,2023-08,9
12007301,4/4/2023 16:57,D0064,Azithromycin,Psychotropic,191,2023-11,3
12007301,4/4/2023 16:57,D0095,Valsartan,Oncology,44,2023-12,10
12007301,4/4/2023 16:57,D0026,Senna,Immunosuppressant,46,2023-07,9
12007302,4/4/2023 16:58,D0079,Bisacodyl,Oncology,84,2023-08,2
12007302,4/4/2023 16:58,D0029,Meloxicam,Antifungal,128,2023-10,6
12007302,4/4/2023 16:58,D0052,Cephalexin,Antibiotic,64,2023-06,3
12007302,4/4/2023 16:58,D0021,Clopidogrel,Antiviral,78,2024-01,10
12007303,4/4/2023 16:59,D0034,Memantine,Cardiovascular,142,2023-08,5
12007303,4/4/2023 16:59,D0056,Lactulose,Hormonal,184,2023-12,1
12007303,4/4/2023 16:59,D0085,Rivastigmine,Hormonal,72,2024-03,5
12007303,4/4/2023 16:59,D0021,Clopidogrel,Antiviral,78,2023-12,10
12007303,4/4/2023 16:59,D0079,Topiramate,Hormonal,29,2024-03,6
12007304,4/4/2023 17:00,D0073,Doxycycline,Cardiovascular,188,2023-11,7
12007305,4/4/2023 17:01,D0100,Sitagliptin,Psychotropic,194,2024-02,4
12007305,4/4/2023 17:01,D0003,Glipizide,Dermatological,97,2024-04,3
12007305,4/4/2023 17:01,D0028,Dorzolamide,Immunosuppressant,28,2024-03,3
12007306,4/4/2023 17:02,D0091,Ranitidine,Diabetes,185,2023-11,2
12007306,4/4/2023 17:02,D0080,Carvedilol,Antifungal,176,2024-01,9
12007306,4/4/2023 17:02,D0029,Nebivolol,Immunosuppressant,79,2023-07,10
12007307,4/4/2023 17:03,D0060,Lamotrigine,Antihistamine,166,2024-02,3
12007307,4/4/2023 17:03,D0026,Senna,Immunosuppressant,46,2023-06,9
12007308,4/4/2023 17:04,D0004,Duloxetine,Neurological,156,2023-06,3
12007308,4/4/2023 17:04,D0047,Ezetimibe,Psychotropic,140,2023-06,2
12007309,4/4/2023 17:05,D0079,Topiramate,Hormonal,29,2023-10,6
12007309,4/4/2023 17:05,D0052,Cephalexin,Antibiotic,64,2024-01,9
12007310,4/4/2023 17:06,D0075,Diclofenac,Neurological,148,2023-09,5
12007310,4/4/2023 17:06,D0023,Nitroglycerin,Oncology,144,2023-07,8
12007311,4/4/2023 17:07,D0093,Lisinopril,Antiviral,164,2024-01,1
12007311,4/4/2023 17:07,D0034,Naproxen,Respiratory,50,2023-07,5
12007311,4/4/2023 17:07,D0010,Pravastatin,Dermatological,62,2023-10,9
12007311,4/4/2023 17:07,D0066,Latanoprost,Psychotropic,177,2023-07,4
12007311,4/4/2023 17:07,D0029,Alprazolam,Analgesic,141,2024-01,6
12007312,4/4/2023 17:08,D0023,Nitroglycerin,Oncology,144,2024-03,7
12007312,4/4/2023 17:08,D0051,Ciprofloxacin,Psychotropic,106,2024-02,9
12007312,4/4/2023 17:08,D0032,Esomeprazole,Gastrointestinal,138,2024-01,9
12007312,4/4/2023 17:08,D0095,Tiagabine,Respiratory,96,2023-11,1
12007312,4/4/2023 17:08,D0071,Insulin Glargine,Dermatological,46,2023-12,2
12007313,4/4/2023 17:09,D0100,Sitagliptin,Psychotropic,194,2023-10,7
12007314,4/4/2023 17:10,D0030,Allopurinol,Gastrointestinal,123,2023-12,6
12007314,4/4/2023 17:10,D0049,Metoprolol,Diabetes,66,2023-05,1
12007314,4/4/2023 17:10,D0052,Clonazepam,Oncology,181,2023-12,1
12007314,4/4/2023 17:10,D0021,Atorvastatin,Immunosuppressant,70,2024-02,2
12007315,4/4/2023 17:11,D0067,Clindamycin,Respiratory,189,2023-05,6
12007315,4/4/2023 17:11,D0029,Alprazolam,Analgesic,141,2024-03,3
12007316,4/4/2023 17:12,D0033,Mirtazapine,Antiviral,158,2023-06,5
12007316,4/4/2023 17:12,D0024,Irbesartan,Immunosuppressant,102,2024-03,6
12007317,4/4/2023 17:13,D0030,Montelukast,Dermatological,93,2023-05,5
12007318,4/4/2023 17:14,D0068,Aripiprazole,Hormonal,183,2023-06,2
12007319,4/4/2023 17:15,D0012,Ibuprofen,Gastrointestinal,84,2023-05,10
12007319,4/4/2023 17:15,D0018,Simvastatin,Respiratory,124,2024-01,1
12007319,4/4/2023 17:15,D0026,Senna,Immunosuppressant,46,2024-01,5
12007319,4/4/2023 17:15,D0098,Tamsulosin,Oncology,122,2023-05,8
12007320,4/4/2023 17:16,D0073,Quetiapine,Oncology,41,2023-08,8
12007320,4/4/2023 17:16,D0093,Docusate,Neurological,70,2023-12,4
12007320,4/4/2023 17:16,D0083,Pioglitazone,Diabetes,129,2023-12,9
12007321,4/4/2023 17:17,D0083,Acetaminophen,Neurological,75,2023-07,6
12007321,4/4/2023 17:17,D0060,Lamotrigine,Antihistamine,166,2024-01,8
12007321,4/4/2023 17:17,D0021,Atorvastatin,Immunosuppressant,70,2023-10,9
12007321,4/4/2023 17:17,D0068,Tetracycline,Immunosuppressant,149,2023-12,3
12007322,4/4/2023 17:18,D0052,Cephalexin,Antibiotic,64,2023-08,8
12007323,4/4/2023 17:19,D0021,Atorvastatin,Immunosuppressant,70,2023-08,1
12007323,4/4/2023 17:19,D0056,Zolpidem,Antifungal,122,2024-01,2
12007323,4/4/2023 17:19,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-12,10
12007323,4/4/2023 17:19,D0083,Gabapentin,Analgesic,170,2024-01,6
12007324,4/4/2023 17:20,D0093,Galantamine,Immunosuppressant,165,2023-06,6
12007324,4/4/2023 17:20,D0004,Duloxetine,Neurological,156,2024-03,9
12007324,4/4/2023 17:20,D0080,Carvedilol,Antifungal,176,2024-04,6
12007325,4/4/2023 17:21,D0083,Gabapentin,Analgesic,170,2024-01,1
12007325,4/4/2023 17:21,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-06,10
12007325,4/4/2023 17:21,D0100,Sitagliptin,Psychotropic,194,2023-05,2
12007325,4/4/2023 17:21,D0093,Lisinopril,Antiviral,164,2024-02,2
12007326,4/4/2023 17:22,D0010,Pravastatin,Dermatological,62,2024-01,5
12007326,4/4/2023 17:22,D0058,Losartan,Psychotropic,126,2024-03,10
12007326,4/4/2023 17:22,D0080,Carvedilol,Antifungal,176,2023-07,3
12007326,4/4/2023 17:22,D0042,Saxagliptin,Antibiotic,189,2024-02,5
12007326,4/4/2023 17:22,D0047,Ezetimibe,Psychotropic,140,2024-01,2
12007327,4/4/2023 17:23,D0033,Mirtazapine,Antiviral,158,2024-02,10
12007327,4/4/2023 17:23,D0061,Fexofenadine,Hormonal,54,2024-03,3
12007328,4/4/2023 17:24,D0060,Rosuvastatin,Psychotropic,86,2024-03,10
12007328,4/4/2023 17:24,D0033,Mirtazapine,Antiviral,158,2023-12,2
12007329,4/4/2023 17:25,D0030,Hydrochlorothiazide,Cardiovascular,164,2023-10,8
12007329,4/4/2023 17:25,D0056,Zolpidem,Antifungal,122,2023-05,1
12007330,4/4/2023 17:26,D0063,Selegiline,Neurological,82,2023-05,6
12007330,4/4/2023 17:26,D0004,Levetiracetam,Immunosuppressant,184,2023-09,2
12007330,4/4/2023 17:26,D0068,Tetracycline,Immunosuppressant,149,2023-12,4
12007330,4/4/2023 17:26,D0058,Losartan,Psychotropic,126,2024-03,10
12007330,4/4/2023 17:26,D0049,Metoprolol,Diabetes,66,2023-09,2
12007331,4/4/2023 17:27,D0033,Levothyroxine,Oncology,31,2023-12,3
12007331,4/4/2023 17:27,D0010,Pravastatin,Dermatological,62,2023-10,9
12007331,4/4/2023 17:27,D0029,Nebivolol,Immunosuppressant,79,2024-01,1
12007331,4/4/2023 17:27,D0063,Selegiline,Neurological,82,2023-09,4
12007331,4/4/2023 17:27,D0068,Tetracycline,Immunosuppressant,149,2023-10,3
12007332,4/4/2023 17:28,D0056,Zolpidem,Antifungal,122,2023-12,2
12007332,4/4/2023 17:28,D0030,Montelukast,Dermatological,93,2023-12,2
12007332,4/4/2023 17:28,D0059,Venlafaxine,Dermatological,58,2024-01,1
12007333,4/4/2023 17:29,D0088,Fluoxetine,Antihistamine,56,2024-03,9
12007333,4/4/2023 17:29,D0047,Ezetimibe,Psychotropic,140,2024-03,4
12007333,4/4/2023 17:29,D0034,Naproxen,Respiratory,50,2023-10,10
12007334,4/4/2023 17:30,D0042,Saxagliptin,Antibiotic,189,2024-03,6
12007334,4/4/2023 17:30,D0075,Risperidone,Antibiotic,129,2023-07,3
12007335,4/4/2023 17:31,D0077,Digoxin,Antibiotic,186,2023-12,2
12007336,4/4/2023 17:32,D0008,Levofloxacin,Analgesic,150,2023-05,4
12007336,4/4/2023 17:32,D0095,Valsartan,Oncology,44,2023-10,6
12007337,4/4/2023 17:33,D0063,Selegiline,Neurological,82,2023-09,9
12007337,4/4/2023 17:33,D0033,Levothyroxine,Oncology,31,2023-08,2
12007338,4/4/2023 17:34,D0030,Montelukast,Dermatological,93,2023-05,4
12007338,4/4/2023 17:34,D0065,Trazodone,Psychotropic,45,2024-01,8
12007338,4/4/2023 17:34,D0024,Lubiprostone,Gastrointestinal,27,2024-03,5
12007338,4/4/2023 17:34,D0018,Simvastatin,Respiratory,124,2023-07,6
12007339,4/4/2023 17:35,D0024,Lubiprostone,Gastrointestinal,27,2023-07,6
12007339,4/4/2023 17:35,D0010,Tramadol,Oncology,43,2023-08,1
12007339,4/4/2023 17:35,D0079,Topiramate,Hormonal,29,2023-11,7
12007340,4/4/2023 17:36,D0067,Clindamycin,Respiratory,189,2023-10,1
12007340,4/4/2023 17:36,D0076,Enalapril,Antiviral,112,2023-06,9
12007340,4/4/2023 17:36,D0029,Alprazolam,Analgesic,141,2023-08,2
12007340,4/4/2023 17:36,D0030,Montelukast,Dermatological,93,2023-07,1
12007341,4/4/2023 17:37,D0071,Insulin Glargine,Dermatological,46,2023-09,10
12007341,4/4/2023 17:37,D0049,Donepezil,Antiviral,184,2023-08,7
12007341,4/4/2023 17:37,D0091,Ranitidine,Diabetes,185,2024-02,6
12007341,4/4/2023 17:37,D0012,Ibuprofen,Gastrointestinal,84,2023-12,9
12007342,4/4/2023 17:38,D0079,Bisacodyl,Oncology,84,2023-11,8
12007342,4/4/2023 17:38,D0050,Lansoprazole,Analgesic,34,2023-09,9
12007343,4/4/2023 17:39,D0060,Rosuvastatin,Psychotropic,86,2023-05,5
12007344,4/4/2023 17:40,D0026,Senna,Immunosuppressant,46,2023-07,4
12007344,4/4/2023 17:40,D0057,Nizatidine,Cardiovascular,50,2023-08,6
12007344,4/4/2023 17:40,D0058,Losartan,Psychotropic,126,2023-07,7
12007344,4/4/2023 17:40,D0088,Furosemide,Hormonal,138,2023-10,7
12007344,4/4/2023 17:40,D0099,Omeprazole,Psychotropic,116,2023-06,8
12007345,4/4/2023 17:41,D0091,Ranitidine,Diabetes,185,2023-10,2
12007345,4/4/2023 17:41,D0062,Prednisone,Antihistamine,75,2023-07,3
12007346,4/4/2023 17:42,D0049,Donepezil,Antiviral,184,2023-07,2
12007346,4/4/2023 17:42,D0091,Ranitidine,Diabetes,185,2024-04,4
12007346,4/4/2023 17:42,D0026,Senna,Immunosuppressant,46,2023-10,9
12007346,4/4/2023 17:42,D0100,Sitagliptin,Psychotropic,194,2024-02,10
12007346,4/4/2023 17:42,D0017,Polyethylene Glycol,Diabetes,111,2023-12,1
12007347,4/4/2023 17:43,D0033,Cetirizine,Respiratory,193,2023-10,7
12007347,4/4/2023 17:43,D0051,Olmesartan,Analgesic,170,2023-05,3
12007347,4/4/2023 17:43,D0023,Nitroglycerin,Oncology,144,2023-07,1
12007348,4/4/2023 17:44,D0068,Aripiprazole,Hormonal,183,2023-11,1
12007348,4/4/2023 17:44,D0061,Fexofenadine,Hormonal,54,2023-09,7
12007348,4/4/2023 17:44,D0083,Gabapentin,Analgesic,170,2023-08,6
12007349,4/4/2023 17:45,D0085,Rivastigmine,Hormonal,72,2024-02,8
12007350,4/4/2023 17:46,D0049,Metoprolol,Diabetes,66,2023-05,6
12007350,4/4/2023 17:46,D0018,Simvastatin,Respiratory,124,2023-10,8
12007350,4/4/2023 17:46,D0065,Trazodone,Psychotropic,45,2024-02,6
12007351,4/4/2023 17:47,D0019,Amiodarone,Psychotropic,127,2023-11,6
12007351,4/4/2023 17:47,D0093,Lisinopril,Antiviral,164,2023-11,10
12007351,4/4/2023 17:47,D0088,Furosemide,Hormonal,138,2024-02,8
12007351,4/4/2023 17:47,D0057,Nizatidine,Cardiovascular,50,2024-03,9
12007352,4/4/2023 17:48,D0029,Meloxicam,Antifungal,128,2023-09,4
12007352,4/4/2023 17:48,D0057,Nizatidine,Cardiovascular,50,2023-09,7
12007352,4/4/2023 17:48,D0004,Levetiracetam,Immunosuppressant,184,2023-07,2
12007352,4/4/2023 17:48,D0008,Levofloxacin,Analgesic,150,2023-09,6
12007353,4/4/2023 17:49,D0001,Amlodipine,Antiviral,160,2023-10,3
12007353,4/4/2023 17:49,D0028,Dorzolamide,Immunosuppressant,28,2024-03,2
12007354,4/4/2023 17:50,D0010,Pravastatin,Dermatological,62,2024-01,9
12007354,4/4/2023 17:50,D0075,Risperidone,Antibiotic,129,2023-12,7
12007355,4/4/2023 17:51,D0013,Travoprost,Dermatological,198,2023-05,10
12007355,4/4/2023 17:51,D0029,Meloxicam,Antifungal,128,2024-01,5
12007355,4/4/2023 17:51,D0088,Bupropion,Respiratory,27,2023-11,3
12007356,4/4/2023 17:52,D0033,Cetirizine,Respiratory,193,2023-07,3
12007356,4/4/2023 17:52,D0013,Travoprost,Dermatological,198,2024-01,4
12007357,4/4/2023 17:53,D0010,Tramadol,Oncology,43,2023-05,5
12007357,4/4/2023 17:53,D0066,Latanoprost,Psychotropic,177,2024-02,1
12007358,4/4/2023 17:54,D0083,Acetaminophen,Neurological,75,2023-08,1
12007358,4/4/2023 17:54,D0013,Travoprost,Dermatological,198,2024-02,4
12007358,4/4/2023 17:54,D0083,Pioglitazone,Diabetes,129,2023-07,10
12007358,4/4/2023 17:54,D0073,Doxycycline,Cardiovascular,188,2024-01,7
12007358,4/4/2023 17:54,D0036,Famotidine,Antihistamine,87,2023-12,5
12007359,4/4/2023 17:55,D0058,Losartan,Psychotropic,126,2024-01,3
12007359,4/4/2023 17:55,D0066,Latanoprost,Psychotropic,177,2023-09,10
12007360,4/4/2023 17:56,D0034,Memantine,Cardiovascular,142,2023-12,5
12007360,4/4/2023 17:56,D0056,Zolpidem,Antifungal,122,2023-07,5
12007360,4/4/2023 17:56,D0029,Alprazolam,Analgesic,141,2023-08,10
12007361,4/4/2023 17:57,D0076,Enalapril,Antiviral,112,2023-11,5
12007361,4/4/2023 17:57,D0030,Montelukast,Dermatological,93,2024-02,2
12007361,4/4/2023 17:57,D0070,Sildenafil,Hormonal,39,2023-06,5
12007362,4/5/2023 9:04,D0028,Dorzolamide,Immunosuppressant,28,2024-01,2
12007362,4/5/2023 9:04,D0029,Oxycodone,Cardiovascular,87,2023-10,2
12007362,4/5/2023 9:04,D0019,Warfarin,Antibiotic,28,2023-08,7
12007362,4/5/2023 9:04,D0026,Senna,Immunosuppressant,46,2024-04,9
12007363,4/5/2023 9:05,D0070,Sildenafil,Hormonal,39,2024-01,4
12007363,4/5/2023 9:05,D0022,Amoxicillin,Cardiovascular,31,2023-05,9
12007363,4/5/2023 9:05,D0083,Acetaminophen,Neurological,75,2023-10,10
12007364,4/5/2023 9:06,D0057,Nizatidine,Cardiovascular,50,2023-12,7
12007365,4/5/2023 9:07,D0051,Olmesartan,Analgesic,170,2023-05,8
12007366,4/5/2023 9:08,D0066,Latanoprost,Psychotropic,177,2023-06,1
12007367,4/5/2023 9:09,D0019,Amiodarone,Psychotropic,127,2023-07,7
12007367,4/5/2023 9:09,D0077,Digoxin,Antibiotic,186,2023-07,1
12007367,4/5/2023 9:09,D0013,Travoprost,Dermatological,198,2023-06,5
12007367,4/5/2023 9:09,D0067,Clindamycin,Respiratory,189,2023-07,4
12007368,4/5/2023 9:10,D0006,Escitalopram,Diabetes,110,2023-10,4
12007369,4/5/2023 9:11,D0091,Metformin,Analgesic,56,2023-09,10
12007369,4/5/2023 9:11,D0081,Propranolol,Gastrointestinal,140,2023-08,7
12007369,4/5/2023 9:11,D0071,Insulin Glargine,Dermatological,46,2023-05,7
12007369,4/5/2023 9:11,D0070,Sildenafil,Hormonal,39,2023-11,3
12007370,4/5/2023 9:12,D0051,Olmesartan,Analgesic,170,2023-12,6
12007370,4/5/2023 9:12,D0033,Cetirizine,Respiratory,193,2023-06,2
12007370,4/5/2023 9:12,D0023,Nitroglycerin,Oncology,144,2024-02,8
12007370,4/5/2023 9:12,D0049,Donepezil,Antiviral,184,2023-11,4
12007371,4/5/2023 9:13,D0028,Dorzolamide,Immunosuppressant,28,2024-01,9
12007371,4/5/2023 9:13,D0013,Travoprost,Dermatological,198,2023-05,9
12007371,4/5/2023 9:13,D0060,Lamotrigine,Antihistamine,166,2023-06,3
12007372,4/5/2023 9:14,D0093,Docusate,Neurological,70,2023-06,2
12007373,4/5/2023 9:15,D0079,Bisacodyl,Oncology,84,2023-06,3
12007373,4/5/2023 9:15,D0048,Citalopram,Immunosuppressant,187,2023-08,4
12007373,4/5/2023 9:15,D0080,Carvedilol,Antifungal,176,2023-11,3
12007373,4/5/2023 9:15,D0030,Allopurinol,Gastrointestinal,123,2023-07,3
12007373,4/5/2023 9:15,D0065,Trazodone,Psychotropic,45,2023-06,7
12007374,4/5/2023 9:16,D0080,Carvedilol,Antifungal,176,2023-06,6
12007374,4/5/2023 9:16,D0008,Levofloxacin,Analgesic,150,2023-08,5
12007374,4/5/2023 9:16,D0095,Valsartan,Oncology,44,2023-10,9
12007374,4/5/2023 9:16,D0034,Naproxen,Respiratory,50,2023-07,5
12007374,4/5/2023 9:16,D0052,Clonazepam,Oncology,181,2023-06,1
12007375,4/5/2023 9:17,D0071,Fenofibrate,Hormonal,115,2023-10,4
12007375,4/5/2023 9:17,D0018,Simvastatin,Respiratory,124,2024-01,9
12007375,4/5/2023 9:17,D0018,Bimatoprost,Oncology,66,2023-05,3
12007375,4/5/2023 9:17,D0093,Docusate,Neurological,70,2023-10,2
12007376,4/5/2023 9:18,D0092,Timolol,Respiratory,169,2023-07,1
12007376,4/5/2023 9:18,D0075,Diclofenac,Neurological,148,2023-07,5
12007376,4/5/2023 9:18,D0079,Bisacodyl,Oncology,84,2023-09,5
12007376,4/5/2023 9:18,D0083,Pioglitazone,Diabetes,129,2023-08,3
12007377,4/5/2023 9:19,D0093,Lisinopril,Antiviral,164,2023-10,8
12007377,4/5/2023 9:19,D0051,Ciprofloxacin,Psychotropic,106,2023-11,4
12007377,4/5/2023 9:19,D0063,Selegiline,Neurological,82,2023-08,2
12007377,4/5/2023 9:19,D0060,Lamotrigine,Antihistamine,166,2023-12,9
12007378,4/5/2023 9:20,D0062,Prednisone,Antihistamine,75,2024-03,7
12007378,4/5/2023 9:20,D0021,Atorvastatin,Immunosuppressant,70,2023-07,1
12007378,4/5/2023 9:20,D0060,Rosuvastatin,Psychotropic,86,2023-09,6
12007378,4/5/2023 9:20,D0004,Duloxetine,Neurological,156,2023-09,2
12007379,4/5/2023 9:21,D0076,Enalapril,Antiviral,112,2023-06,4
12007379,4/5/2023 9:21,D0029,Alprazolam,Analgesic,141,2023-05,3
12007379,4/5/2023 9:21,D0083,Gabapentin,Analgesic,170,2023-11,3
12007379,4/5/2023 9:21,D0081,Propranolol,Gastrointestinal,140,2024-03,5
12007379,4/5/2023 9:21,D0042,Saxagliptin,Antibiotic,189,2023-12,2
12007380,4/5/2023 9:22,D0021,Clopidogrel,Antiviral,78,2023-10,1
12007380,4/5/2023 9:22,D0073,Doxycycline,Cardiovascular,188,2023-08,9
12007380,4/5/2023 9:22,D0028,Dorzolamide,Immunosuppressant,28,2023-09,7
12007381,4/5/2023 9:23,D0052,Clonazepam,Oncology,181,2024-02,8
12007381,4/5/2023 9:23,D0029,Meloxicam,Antifungal,128,2024-03,8
12007381,4/5/2023 9:23,D0049,Donepezil,Antiviral,184,2023-10,7
12007381,4/5/2023 9:23,D0021,Atorvastatin,Immunosuppressant,70,2024-02,5
12007382,4/5/2023 9:24,D0015,Cyclobenzaprine,Immunosuppressant,138,2023-09,2
12007382,4/5/2023 9:24,D0069,Linagliptin,Diabetes,78,2023-05,10
12007383,4/5/2023 9:25,D0080,Carvedilol,Antifungal,176,2024-03,8
12007383,4/5/2023 9:25,D0049,Metoprolol,Diabetes,66,2023-11,7
12007383,4/5/2023 9:25,D0073,Quetiapine,Oncology,41,2024-02,7
12007384,4/5/2023 9:26,D0068,Tetracycline,Immunosuppressant,149,2023-05,8
12007385,4/5/2023 9:27,D0095,Tiagabine,Respiratory,96,2024-01,7
12007385,4/5/2023 9:27,D0052,Cephalexin,Antibiotic,64,2024-02,6
12007385,4/5/2023 9:27,D0079,Bisacodyl,Oncology,84,2023-07,3
12007386,4/5/2023 9:28,D0075,Risperidone,Antibiotic,129,2023-10,2
12007386,4/5/2023 9:28,D0001,Amlodipine,Antiviral,160,2023-05,5
12007386,4/5/2023 9:28,D0006,Escitalopram,Diabetes,110,2024-03,4
12007386,4/5/2023 9:28,D0091,Metformin,Analgesic,56,2024-01,8
12007386,4/5/2023 9:28,D0029,Nebivolol,Immunosuppressant,79,2024-02,8
12007387,4/5/2023 9:29,D0068,Aripiprazole,Hormonal,183,2023-10,8
12007387,4/5/2023 9:29,D0083,Pioglitazone,Diabetes,129,2023-06,5
12007387,4/5/2023 9:29,D0019,Amiodarone,Psychotropic,127,2023-08,4
12007387,4/5/2023 9:29,D0003,Glipizide,Dermatological,97,2024-03,7
12007388,4/5/2023 9:30,D0012,Ibuprofen,Gastrointestinal,84,2024-01,2
12007389,4/5/2023 9:31,D0029,Oxycodone,Cardiovascular,87,2023-09,7
12007390,4/5/2023 9:32,D0060,Rosuvastatin,Psychotropic,86,2023-11,8
12007390,4/5/2023 9:32,D0093,Lisinopril,Antiviral,164,2023-06,10
12007390,4/5/2023 9:32,D0091,Ranitidine,Diabetes,185,2023-06,8
12007391,4/5/2023 9:33,D0028,Dorzolamide,Immunosuppressant,28,2023-10,8
12007391,4/5/2023 9:33,D0071,Insulin Glargine,Dermatological,46,2023-10,6
12007392,4/5/2023 9:34,D0029,Alprazolam,Analgesic,141,2023-08,8
12007392,4/5/2023 9:34,D0004,Duloxetine,Neurological,156,2023-09,5
12007393,4/5/2023 9:35,D0024,Irbesartan,Immunosuppressant,102,2024-03,3
12007393,4/5/2023 9:35,D0080,Carvedilol,Antifungal,176,2023-09,1
12007393,4/5/2023 9:35,D0085,Rivastigmine,Hormonal,72,2023-11,6
12007393,4/5/2023 9:35,D0021,Clopidogrel,Antiviral,78,2024-04,7
12007394,4/5/2023 9:36,D0050,Lansoprazole,Analgesic,34,2023-07,8
12007394,4/5/2023 9:36,D0093,Galantamine,Immunosuppressant,165,2023-09,1
12007394,4/5/2023 9:36,D0100,Sitagliptin,Psychotropic,194,2024-01,6
12007394,4/5/2023 9:36,D0056,Lactulose,Hormonal,184,2023-06,7
12007395,4/5/2023 9:37,D0066,Latanoprost,Psychotropic,177,2023-07,4
12007395,4/5/2023 9:37,D0034,Memantine,Cardiovascular,142,2023-10,8
12007395,4/5/2023 9:37,D0079,Topiramate,Hormonal,29,2023-12,10
12007396,4/5/2023 9:38,D0024,Irbesartan,Immunosuppressant,102,2024-01,9
12007396,4/5/2023 9:38,D0028,Dorzolamide,Immunosuppressant,28,2024-01,6
12007397,4/5/2023 9:39,D0083,Gabapentin,Analgesic,170,2023-12,3
12007397,4/5/2023 9:39,D0004,Levetiracetam,Immunosuppressant,184,2023-08,2
12007397,4/5/2023 9:39,D0003,Glipizide,Dermatological,97,2023-06,8
12007398,4/5/2023 9:40,D0032,Esomeprazole,Gastrointestinal,138,2023-05,8
12007398,4/5/2023 9:40,D0019,Amiodarone,Psychotropic,127,2024-01,6
12007398,4/5/2023 9:40,D0017,Polyethylene Glycol,Diabetes,111,2024-02,10
12007398,4/5/2023 9:40,D0088,Bupropion,Respiratory,27,2023-11,5
12007398,4/5/2023 9:40,D0059,Venlafaxine,Dermatological,58,2023-12,1
12007399,4/5/2023 9:41,D0073,Quetiapine,Oncology,41,2024-03,2
12007399,4/5/2023 9:41,D0018,Bimatoprost,Oncology,66,2023-09,8
12007399,4/5/2023 9:41,D0095,Tiagabine,Respiratory,96,2024-02,10
12007400,4/5/2023 9:42,D0079,Bisacodyl,Oncology,84,2023-12,4
12007401,4/5/2023 9:43,D0075,Risperidone,Antibiotic,129,2023-06,2
12007401,4/5/2023 9:43,D0067,Clindamycin,Respiratory,189,2023-08,6
12007401,4/5/2023 9:43,D0063,Selegiline,Neurological,82,2024-03,4
12007402,4/5/2023 9:44,D0033,Mirtazapine,Antiviral,158,2023-08,9
12007402,4/5/2023 9:44,D0017,Polyethylene Glycol,Diabetes,111,2023-09,10
12007403,4/5/2023 9:45,D0092,Timolol,Respiratory,169,2023-08,8
12007403,4/5/2023 9:45,D0073,Doxycycline,Cardiovascular,188,2023-06,7
12007403,4/5/2023 9:45,D0093,Lisinopril,Antiviral,164,2023-05,1
12007403,4/5/2023 9:45,D0079,Topiramate,Hormonal,29,2023-05,6
12007403,4/5/2023 9:45,D0004,Levetiracetam,Immunosuppressant,184,2023-06,1
12007404,4/5/2023 9:46,D0093,Lisinopril,Antiviral,164,2023-08,5
12007404,4/5/2023 9:46,D0036,Famotidine,Antihistamine,87,2024-02,5
12007405,4/5/2023 9:47,D0080,Carvedilol,Antifungal,176,2024-01,5
12007405,4/5/2023 9:47,D0073,Quetiapine,Oncology,41,2023-10,8
12007405,4/5/2023 9:47,D0024,Lubiprostone,Gastrointestinal,27,2023-11,9
12007406,4/5/2023 9:48,D0048,Citalopram,Immunosuppressant,187,2024-01,4
12007406,4/5/2023 9:48,D0066,Latanoprost,Psychotropic,177,2023-06,7
12007406,4/5/2023 9:48,D0024,Lubiprostone,Gastrointestinal,27,2023-07,4
12007407,4/5/2023 9:49,D0029,Meloxicam,Antifungal,128,2023-10,8
12007407,4/5/2023 9:49,D0022,Amoxicillin,Cardiovascular,31,2023-06,9
12007407,4/5/2023 9:49,D0056,Zolpidem,Antifungal,122,2024-02,2
12007407,4/5/2023 9:49,D0012,Ibuprofen,Gastrointestinal,84,2023-12,5
12007408,4/5/2023 9:50,D0034,Memantine,Cardiovascular,142,2023-10,6
12007409,4/5/2023 9:51,D0088,Fluoxetine,Antihistamine,56,2023-12,8
12007410,4/5/2023 9:52,D0068,Aripiprazole,Hormonal,183,2024-03,3
12007410,4/5/2023 9:52,D0059,Sertraline,Diabetes,200,2023-06,1
12007410,4/5/2023 9:52,D0085,Rivastigmine,Hormonal,72,2024-03,7
12007411,4/5/2023 9:53,D0015,Cyclobenzaprine,Immunosuppressant,138,2024-01,3
12007411,4/5/2023 9:53,D0064,Azithromycin,Psychotropic,191,2024-02,9
12007411,4/5/2023 9:53,D0034,Naproxen,Respiratory,50,2023-08,2
12007411,4/5/2023 9:53,D0052,Cephalexin,Antibiotic,64,2023-08,7
