SaleID,Time,DrugID,DrugName,DrugClass,Price,ExpDate,Quantity
12006912.0,4/4/2023 10:28,D0067,Clindamycin,Respiratory,189.0,2024-03,10.0
12006912.0,4/4/2023 10:28,D0029,Nebivolol,Immunosuppressant,79.0,2023-11,5.0
12006913.0,4/4/2023 10:29,D0018,Simvastatin,Respiratory,124.0,2023-05,6.0
12006914.0,4/4/2023 10:30,D0010,Tramadol,Oncology,43.0,2023-08,3.0
12006914.0,4/4/2023 10:30,D0068,Tetracycline,Immunosuppressant,149.0,2023-06,3.0
12006915.0,4/4/2023 10:31,D0033,Levothyroxine,Oncology,31.0,2023-10,7.0
12006915.0,4/4/2023 10:31,D0088,Furosemide,Hormonal,138.0,2023-11,5.0
12006916.0,4/4/2023 10:32,D0068,Tetracycline,Immunosuppressant,149.0,2024-02,10.0
12006917.0,4/4/2023 10:33,D0029,Alprazolam,Analgesic,141.0,2024-03,3.0
12006918.0,4/4/2023 10:34,D0004,Duloxetine,Neurological,156.0,2023-09,10.0
12006918.0,4/4/2023 10:34,D0080,Carvedilol,Antifungal,176.0,2024-02,9.0
12006918.0,4/4/2023 10:34,D0047,Ezetimibe,Psychotropic,140.0,2023-05,4.0
12006919.0,4/4/2023 10:35,D0079,Bisacodyl,Oncology,84.0,2023-10,6.0
12006919.0,4/4/2023 10:35,D0100,Sitagliptin,Psychotropic,194.0,2024-01,7.0
12006920.0,4/4/2023 10:36,D0091,Ranitidine,Diabetes,185.0,2024-01,3.0
12006921.0,4/4/2023 10:37,D0057,Nizatidine,Cardiovascular,50.0,2023-10,7.0
12006921.0,4/4/2023 10:37,D0034,Naproxen,Respiratory,50.0,2023-09,9.0
12006921.0,4/4/2023 10:37,D0015,Cyclobenzaprine,Immunosuppressant,138.0,2023-07,10.0
12006921.0,4/4/2023 10:37,D0018,Simvastatin,Respiratory,124.0,2023-07,6.0
12006921.0,4/4/2023 10:37,D0075,Risperidone,Antibiotic,129.0,2023-09,7.0
12006922.0,4/4/2023 10:38,D0005,Brimonidine,Hormonal,156.0,2023-08,8.0
12006922.0,4/4/2023 10:38,D0067,Clindamycin,Respiratory,189.0,2023-08,6.0
12006922.0,4/4/2023 10:38,D0071,Insulin Glargine,Dermatological,46.0,2023-07,6.0
12006923.0,4/4/2023 10:39,D0071,Fenofibrate,Hormonal,115.0,2023-08,4.0
12006923.0,4/4/2023 10:39,D0083,Acetaminophen,Neurological,75.0,2023-08,8.0
12006923.0,4/4/2023 10:39,D0030,Montelukast,Dermatological,93.0,2023-10,8.0
12006923.0,4/4/2023 10:39,D0024,Irbesartan,Immunosuppressant,102.0,2024-02,9.0
12006923.0,4/4/2023 10:39,D0021,Clopidogrel,Antiviral,78.0,2023-12,10.0
12006924.0,4/4/2023 10:40,D0018,Bimatoprost,Oncology,66.0,2023-06,2.0
12006924.0,4/4/2023 10:40,D0041,Lorazepam,Neurological,149.0,2023-11,2.0
12006924.0,4/4/2023 10:40,D0079,Bisacodyl,Oncology,84.0,2023-08,10.0
12006924.0,4/4/2023 10:40,D0080,Carvedilol,Antifungal,176.0,2023-05,6.0
12006925.0,4/4/2023 10:41,D0056,Zolpidem,Antifungal,122.0,2023-07,8.0
12006925.0,4/4/2023 10:41,D0030,Montelukast,Dermatological,93.0,2023-06,10.0
12006926.0,4/4/2023 10:42,D0033,Mirtazapine,Antiviral,158.0,2024-03,10.0
12006927.0,4/4/2023 10:43,D0036,Famotidine,Antihistamine,87.0,2023-12,1.0
12006927.0,4/4/2023 10:43,D0060,Rosuvastatin,Psychotropic,86.0,2023-06,6.0
12006927.0,4/4/2023 10:43,D0015,Cyclobenzaprine,Immunosuppressant,138.0,2023-09,4.0
12006928.0,4/4/2023 10:44,D0013,Travoprost,Dermatological,198.0,2023-11,1.0
12006928.0,4/4/2023 10:44,D0010,Tramadol,Oncology,43.0,2023-07,5.0
12006928.0,4/4/2023 10:44,D0022,Amoxicillin,Cardiovascular,31.0,2024-03,8.0
12006928.0,4/4/2023 10:44,D0088,Furosemide,Hormonal,138.0,2023-10,1.0
12006928.0,4/4/2023 10:44,D0088,Fluoxetine,Antihistamine,56.0,2023-11,10.0
12006929.0,4/4/2023 10:45,D0019,Warfarin,Antibiotic,28.0,2023-08,8.0
12006930.0,4/4/2023 10:46,D0048,Citalopram,Immunosuppressant,187.0,2023-05,1.0
12006930.0,4/4/2023 10:46,D0032,Esomeprazole,Gastrointestinal,138.0,2023-10,1.0
12006930.0,4/4/2023 10:46,D0085,Rivastigmine,Hormonal,72.0,2024-01,9.0
12006930.0,4/4/2023 10:46,D0088,Fluoxetine,Antihistamine,56.0,2024-02,2.0
12006930.0,4/4/2023 10:46,D0059,Sertraline,Diabetes,200.0,2023-06,3.0
12006931.0,4/4/2023 10:47,D0042,Saxagliptin,Antibiotic,189.0,2023-12,5.0
12006931.0,4/4/2023 10:47,D0024,Lubiprostone,Gastrointestinal,27.0,2023-05,8.0
12006932.0,4/4/2023 10:48,D0095,Valsartan,Oncology,44.0,2024-03,4.0
12006933.0,4/4/2023 10:49,D0085,Rivastigmine,Hormonal,72.0,2023-08,10.0
12006934.0,4/4/2023 10:50,D0083,Gabapentin,Analgesic,170.0,2024-01,4.0
12006934.0,4/4/2023 10:50,D0052,Clonazepam,Oncology,181.0,2023-07,8.0
12006935.0,4/4/2023 10:51,D0085,Pantoprazole,Immunosuppressant,50.0,2024-02,10.0
12006935.0,4/4/2023 10:51,D0063,Selegiline,Neurological,82.0,2023-12,1.0
12006935.0,4/4/2023 10:51,D0093,Galantamine,Immunosuppressant,165.0,2023-12,3.0
12006935.0,4/4/2023 10:51,D0032,Esomeprazole,Gastrointestinal,138.0,2023-11,7.0
12006936.0,4/4/2023 10:52,D0029,Meloxicam,Antifungal,128.0,2023-06,8.0
12006936.0,4/4/2023 10:52,D0093,Galantamine,Immunosuppressant,165.0,2023-06,7.0
12006936.0,4/4/2023 10:52,D0041,Lorazepam,Neurological,149.0,2023-09,10.0
12006936.0,4/4/2023 10:52,D0005,Brimonidine,Hormonal,156.0,2023-12,3.0
12006937.0,4/4/2023 10:53,D0058,Losartan,Psychotropic,126.0,2023-12,10.0
12006937.0,4/4/2023 10:53,D0047,Ezetimibe,Psychotropic,140.0,2023-09,6.0
12006938.0,4/4/2023 10:54,D0052,Clonazepam,Oncology,181.0,2023-06,8.0
12006938.0,4/4/2023 10:54,D0079,Bisacodyl,Oncology,84.0,2023-05,7.0
12006939.0,4/4/2023 10:55,D0052,Clonazepam,Oncology,181.0,2024-04,6.0
12006939.0,4/4/2023 10:55,D0064,Azithromycin,Psychotropic,191.0,2023-08,2.0
12006939.0,4/4/2023 10:55,D0070,Sildenafil,Hormonal,39.0,2023-09,6.0
12006940.0,4/4/2023 10:56,D0028,Dorzolamide,Immunosuppressant,28.0,2023-09,9.0
12006940.0,4/4/2023 10:56,D0071,Insulin Glargine,Dermatological,46.0,2023-12,6.0
12006941.0,4/4/2023 10:57,D0034,Naproxen,Respiratory,50.0,2023-06,1.0
12006941.0,4/4/2023 10:57,D0003,Glipizide,Dermatological,97.0,2024-02,5.0
12006941.0,4/4/2023 10:57,D0080,Carvedilol,Antifungal,176.0,2024-02,5.0
12006942.0,4/4/2023 10:58,D0058,Losartan,Psychotropic,126.0,2023-12,9.0
12006943.0,4/4/2023 10:59,D0071,Insulin Glargine,Dermatological,46.0,2023-05,4.0
12006943.0,4/4/2023 10:59,D0073,Quetiapine,Oncology,41.0,2023-09,7.0
12006944.0,4/4/2023 11:00,D0060,Rosuvastatin,Psychotropic,86.0,2023-05,3.0
12006944.0,4/4/2023 11:00,D0088,Furosemide,Hormonal,138.0,2023-11,5.0
12006944.0,4/4/2023 11:00,D0030,Montelukast,Dermatological,93.0,2023-05,2.0
12006945.0,4/4/2023 11:01,D0029,Nebivolol,Immunosuppressant,79.0,2023-06,3.0
12006946.0,4/4/2023 11:02,D0010,Pravastatin,Dermatological,62.0,2024-01,9.0
12006947.0,4/4/2023 11:03,D0012,Ibuprofen,Gastrointestinal,84.0,2023-12,2.0
12006947.0,4/4/2023 11:03,D0088,Bupropion,Respiratory,27.0,2023-07,9.0
12006947.0,4/4/2023 11:03,D0056,Lactulose,Hormonal,184.0,2023-10,9.0
12006947.0,4/4/2023 11:03,D0065,Trazodone,Psychotropic,45.0,2023-07,9.0
12006947.0,4/4/2023 11:03,D0059,Sertraline,Diabetes,200.0,2024-02,5.0
12006948.0,4/4/2023 11:04,D0079,Topiramate,Hormonal,29.0,2024-03,5.0
12006948.0,4/4/2023 11:04,D0088,Fluoxetine,Antihistamine,56.0,2023-12,3.0
12006948.0,4/4/2023 11:04,D0093,Docusate,Neurological,70.0,2023-05,3.0
12006949.0,4/4/2023 11:05,D0019,Amiodarone,Psychotropic,127.0,2024-03,10.0
12006949.0,4/4/2023 11:05,D0058,Losartan,Psychotropic,126.0,2023-11,8.0
12006950.0,4/4/2023 11:06,D0036,Famotidine,Antihistamine,87.0,2023-05,1.0
12006950.0,4/4/2023 11:06,D0056,Lactulose,Hormonal,184.0,2024-03,2.0
12006950.0,4/4/2023 11:06,D0066,Latanoprost,Psychotropic,177.0,2024-03,6.0
12006950.0,4/4/2023 11:06,D0062,Prednisone,Antihistamine,75.0,2024-02,3.0
12006950.0,4/4/2023 11:06,D0032,Esomeprazole,Gastrointestinal,138.0,2023-09,1.0
12006951.0,4/4/2023 11:07,D0001,Amlodipine,Antiviral,160.0,2023-12,6.0
12006951.0,4/4/2023 11:07,D0019,Amiodarone,Psychotropic,127.0,2023-11,2.0
12006951.0,4/4/2023 11:07,D0003,Glipizide,Dermatological,97.0,2023-06,1.0
12006951.0,4/4/2023 11:07,D0033,Levothyroxine,Oncology,31.0,2023-11,7.0
12006951.0,4/4/2023 11:07,D0060,Lamotrigine,Antihistamine,166.0,2023-09,7.0
12006952.0,4/4/2023 11:08,D0008,Levofloxacin,Analgesic,150.0,2024-01,5.0
12006952.0,4/4/2023 11:08,D0004,Levetiracetam,Immunosuppressant,184.0,2023-12,8.0
12006953.0,4/4/2023 11:09,D0063,Selegiline,Neurological,82.0,2024-03,8.0
12006954.0,4/4/2023 11:10,D0064,Azithromycin,Psychotropic,191.0,2024-03,7.0
12006954.0,4/4/2023 11:10,D0083,Pioglitazone,Diabetes,129.0,2023-12,7.0
12006954.0,4/4/2023 11:10,D0099,Omeprazole,Psychotropic,116.0,2023-06,4.0
12006954.0,4/4/2023 11:10,D0024,Irbesartan,Immunosuppressant,102.0,2023-05,1.0
12006954.0,4/4/2023 11:10,D0079,Topiramate,Hormonal,29.0,2024-02,2.0
12006955.0,4/4/2023 11:11,D0030,Allopurinol,Gastrointestinal,123.0,2023-09,3.0
12006955.0,4/4/2023 11:11,D0033,Mirtazapine,Antiviral,158.0,2023-05,2.0
12006955.0,4/4/2023 11:11,D0073,Doxycycline,Cardiovascular,188.0,2024-02,7.0
12006956.0,4/4/2023 11:12,D0060,Rosuvastatin,Psychotropic,86.0,2024-03,1.0
12006956.0,4/4/2023 11:12,D0049,Donepezil,Antiviral,184.0,2023-08,4.0
12006956.0,4/4/2023 11:12,D0092,Timolol,Respiratory,169.0,2023-06,9.0
12006957.0,4/4/2023 11:13,D0098,Tamsulosin,Oncology,122.0,2023-09,2.0
12006957.0,4/4/2023 11:13,D0060,Lamotrigine,Antihistamine,166.0,2024-04,3.0
12006957.0,4/4/2023 11:13,D0093,Lisinopril,Antiviral,164.0,2023-05,4.0
12006957.0,4/4/2023 11:13,D0051,Olmesartan,Analgesic,170.0,2023-09,6.0
12006958.0,4/4/2023 11:14,D0042,Saxagliptin,Antibiotic,189.0,2023-08,10.0
12006959.0,4/4/2023 11:15,D0010,Pravastatin,Dermatological,62.0,2024-03,8.0
12006959.0,4/4/2023 11:15,D0075,Risperidone,Antibiotic,129.0,2023-12,2.0
12006959.0,4/4/2023 11:15,D0052,Cephalexin,Antibiotic,64.0,2023-11,6.0
12006960.0,4/4/2023 11:16,D0029,Oxycodone,Cardiovascular,87.0,2024-01,2.0
12006960.0,4/4/2023 11:16,D0085,Pantoprazole,Immunosuppressant,50.0,2023-12,6.0
12006960.0,4/4/2023 11:16,D0073,Doxycycline,Cardiovascular,188.0,2023-12,5.0
12006961.0,4/4/2023 11:17,D0067,Clindamycin,Respiratory,189.0,2024-04,1.0
12006962.0,4/4/2023 11:18,D0071,Insulin Glargine,Dermatological,46.0,2024-03,4.0
12006962.0,4/4/2023 11:18,D0010,Pravastatin,Dermatological,62.0,2024-02,4.0
12006962.0,4/4/2023 11:18,D0056,Zolpidem,Antifungal,122.0,2023-11,1.0
12006962.0,4/4/2023 11:18,D0062,Prednisone,Antihistamine,75.0,2023-11,7.0
12006962.0,4/4/2023 11:18,D0079,Topiramate,Hormonal,29.0,2024-01,6.0
12006963.0,4/4/2023 11:19,D0070,Sildenafil,Hormonal,39.0,2023-08,3.0
12006963.0,4/4/2023 11:19,D0100,Sitagliptin,Psychotropic,194.0,2023-09,10.0
12006963.0,4/4/2023 11:19,D0095,Tiagabine,Respiratory,96.0,2024-03,8.0
12006963.0,4/4/2023 11:19,D0049,Donepezil,Antiviral,184.0,2024-01,2.0
12006963.0,4/4/2023 11:19,D0077,Digoxin,Antibiotic,186.0,2024-01,8.0
12006964.0,4/4/2023 11:20,D0056,Lactulose,Hormonal,184.0,2024-02,4.0
12006965.0,4/4/2023 11:21,D0091,Metformin,Analgesic,56.0,2024-01,10.0
12006965.0,4/4/2023 11:21,D0079,Topiramate,Hormonal,29.0,2024-01,8.0
12006966.0,4/4/2023 11:22,D0026,Senna,Immunosuppressant,46.0,2023-08,6.0
12006966.0,4/4/2023 11:22,D0013,Travoprost,Dermatological,198.0,2023-11,10.0
12006967.0,4/4/2023 11:23,D0029,Oxycodone,Cardiovascular,87.0,2023-10,1.0
12006967.0,4/4/2023 11:23,D0034,Memantine,Cardiovascular,142.0,2024-01,3.0
12006967.0,4/4/2023 11:23,D0033,Mirtazapine,Antiviral,158.0,2023-10,8.0
12006967.0,4/4/2023 11:23,D0071,Insulin Glargine,Dermatological,46.0,2024-01,5.0
12006967.0,4/4/2023 11:23,D0030,Allopurinol,Gastrointestinal,123.0,2023-10,5.0
12006968.0,4/4/2023 11:24,D0088,Fluoxetine,Antihistamine,56.0,2023-07,4.0
12006968.0,4/4/2023 11:24,D0029,Alprazolam,Analgesic,141.0,2023-12,10.0
12006968.0,4/4/2023 11:24,D0067,Clindamycin,Respiratory,189.0,2024-01,7.0
12006969.0,4/4/2023 11:25,D0093,Galantamine,Immunosuppressant,165.0,2023-10,2.0
12006969.0,4/4/2023 11:25,D0069,Linagliptin,Diabetes,78.0,2023-08,8.0
12006969.0,4/4/2023 11:25,D0033,Mirtazapine,Antiviral,158.0,2023-11,3.0
12006969.0,4/4/2023 11:25,D0073,Quetiapine,Oncology,41.0,2024-01,3.0
12006969.0,4/4/2023 11:25,D0033,Levothyroxine,Oncology,31.0,2023-11,4.0
12006970.0,4/4/2023 11:26,D0010,Tramadol,Oncology,43.0,2023-06,1.0
12006970.0,4/4/2023 11:26,D0012,Ibuprofen,Gastrointestinal,84.0,2024-03,5.0
12006971.0,4/4/2023 11:27,D0048,Citalopram,Immunosuppressant,187.0,2023-07,10.0
12006971.0,4/4/2023 11:27,D0064,Azithromycin,Psychotropic,191.0,2023-12,8.0
12006971.0,4/4/2023 11:27,D0068,Aripiprazole,Hormonal,183.0,2023-06,9.0
12006971.0,4/4/2023 11:27,D0010,Pravastatin,Dermatological,62.0,2024-02,10.0
12006971.0,4/4/2023 11:27,D0029,Oxycodone,Cardiovascular,87.0,2024-01,4.0
12006972.0,4/4/2023 11:28,D0071,Fenofibrate,Hormonal,115.0,2023-10,1.0
12006972.0,4/4/2023 11:28,D0066,Latanoprost,Psychotropic,177.0,2024-03,5.0
12006972.0,4/4/2023 11:28,D0092,Timolol,Respiratory,169.0,2023-07,9.0
12006972.0,4/4/2023 11:28,D0083,Acetaminophen,Neurological,75.0,2024-01,5.0
12006973.0,4/4/2023 11:29,D0083,Pioglitazone,Diabetes,129.0,2024-01,1.0
12006973.0,4/4/2023 11:29,D0019,Amiodarone,Psychotropic,127.0,2024-02,3.0
12006973.0,4/4/2023 11:29,D0098,Tamsulosin,Oncology,122.0,2023-11,4.0
12006974.0,4/4/2023 11:30,D0029,Oxycodone,Cardiovascular,87.0,2023-05,7.0
12006974.0,4/4/2023 11:30,D0099,Omeprazole,Psychotropic,116.0,2023-06,6.0
12006974.0,4/4/2023 11:30,D0075,Risperidone,Antibiotic,129.0,2023-12,8.0
12006975.0,4/4/2023 11:31,D0081,Propranolol,Gastrointestinal,140.0,2023-09,7.0
12006975.0,4/4/2023 11:31,D0047,Ezetimibe,Psychotropic,140.0,2024-02,2.0
12006975.0,4/4/2023 11:31,D0068,Aripiprazole,Hormonal,183.0,2023-05,10.0
12006975.0,4/4/2023 11:31,D0052,Cephalexin,Antibiotic,64.0,2023-12,7.0
12006975.0,4/4/2023 11:31,D0067,Clindamycin,Respiratory,189.0,2023-12,6.0
12006976.0,4/4/2023 11:32,D0004,Duloxetine,Neurological,156.0,2023-07,5.0
12006976.0,4/4/2023 11:32,D0042,Saxagliptin,Antibiotic,189.0,2023-09,8.0
12006976.0,4/4/2023 11:32,D0060,Lamotrigine,Antihistamine,166.0,2023-06,5.0
12006977.0,4/4/2023 11:33,D0071,Fenofibrate,Hormonal,115.0,2023-11,1.0
12006977.0,4/4/2023 11:33,D0051,Ciprofloxacin,Psychotropic,106.0,2023-08,7.0
12006977.0,4/4/2023 11:33,D0036,Famotidine,Antihistamine,87.0,2024-01,8.0
12006977.0,4/4/2023 11:33,D0098,Tamsulosin,Oncology,122.0,2023-06,1.0
12006978.0,4/4/2023 11:34,D0047,Ezetimibe,Psychotropic,140.0,2023-12,6.0
12006978.0,4/4/2023 11:34,D0073,Doxycycline,Cardiovascular,188.0,2023-08,8.0
12006978.0,4/4/2023 11:34,D0069,Linagliptin,Diabetes,78.0,2023-09,8.0
12006979.0,4/4/2023 11:35,D0098,Tamsulosin,Oncology,122.0,2023-11,5.0
12006979.0,4/4/2023 11:35,D0083,Pioglitazone,Diabetes,129.0,2023-06,3.0
12006979.0,4/4/2023 11:35,D0015,Cyclobenzaprine,Immunosuppressant,138.0,2023-09,4.0
12006980.0,4/4/2023 11:36,D0080,Carvedilol,Antifungal,176.0,2024-02,7.0
12006980.0,4/4/2023 11:36,D0052,Cephalexin,Antibiotic,64.0,2023-08,7.0
12006980.0,4/4/2023 11:36,D0001,Amlodipine,Antiviral,160.0,2023-11,2.0
12006980.0,4/4/2023 11:36,D0033,Levothyroxine,Oncology,31.0,2023-07,1.0
12006981.0,4/4/2023 11:37,D0083,Acetaminophen,Neurological,75.0,2023-09,3.0
12006981.0,4/4/2023 11:37,D0056,Lactulose,Hormonal,184.0,2023-10,10.0
12006981.0,4/4/2023 11:37,D0052,Clonazepam,Oncology,181.0,2023-11,7.0
12006982.0,4/4/2023 11:38,D0042,Saxagliptin,Antibiotic,189.0,2023-10,7.0
12006982.0,4/4/2023 11:38,D0033,Mirtazapine,Antiviral,158.0,2023-08,3.0
12006982.0,4/4/2023 11:38,D0048,Citalopram,Immunosuppressant,187.0,2023-10,10.0
12006983.0,4/4/2023 11:39,D0069,Linagliptin,Diabetes,78.0,2023-09,8.0
12006984.0,4/4/2023 11:40,D0006,Escitalopram,Diabetes,110.0,2024-03,8.0
12006984.0,4/4/2023 11:40,D0080,Carvedilol,Antifungal,176.0,2023-05,10.0
12006985.0,4/4/2023 11:41,D0095,Valsartan,Oncology,44.0,2023-07,8.0
12006986.0,4/4/2023 11:42,D0024,Lubiprostone,Gastrointestinal,27.0,2024-02,4.0
12006986.0,4/4/2023 11:42,D0095,Tiagabine,Respiratory,96.0,2023-12,10.0
12006987.0,4/4/2023 11:43,D0083,Pioglitazone,Diabetes,129.0,2024-02,1.0
12006987.0,4/4/2023 11:43,D0091,Metformin,Analgesic,56.0,2024-02,2.0
12006987.0,4/4/2023 11:43,D0057,Nizatidine,Cardiovascular,50.0,2023-12,4.0
12006987.0,4/4/2023 11:43,D0079,Bisacodyl,Oncology,84.0,2023-09,10.0
12006988.0,4/4/2023 11:44,D0052,Clonazepam,Oncology,181.0,2023-10,4.0
12006988.0,4/4/2023 11:44,D0059,Venlafaxine,Dermatological,58.0,2023-05,6.0
12006989.0,4/4/2023 11:45,D0049,Donepezil,Antiviral,184.0,2023-06,3.0
12006989.0,4/4/2023 11:45,D0092,Timolol,Respiratory,169.0,2023-05,7.0
12006989.0,4/4/2023 11:45,D0070,Sildenafil,Hormonal,39.0,2024-01,4.0
12006990.0,4/4/2023 11:46,D0033,Mirtazapine,Antiviral,158.0,2023-07,7.0
12006991.0,4/4/2023 11:47,D0088,Bupropion,Respiratory,27.0,2023-08,5.0
12006991.0,4/4/2023 11:47,D0077,Digoxin,Antibiotic,186.0,2024-02,1.0
12006992.0,4/4/2023 11:48,D0047,Ezetimibe,Psychotropic,140.0,2024-01,3.0
12006992.0,4/4/2023 11:48,D0042,Saxagliptin,Antibiotic,189.0,2023-12,7.0
12006992.0,4/4/2023 11:48,D0100,Sitagliptin,Psychotropic,194.0,2023-06,8.0
12006992.0,4/4/2023 11:48,D0034,Memantine,Cardiovascular,142.0,2023-07,4.0
12006993.0,4/4/2023 11:49,D0051,Ciprofloxacin,Psychotropic,106.0,2024-03,10.0
12006993.0,4/4/2023 11:49,D0099,Omeprazole,Psychotropic,116.0,2023-10,3.0
12006993.0,4/4/2023 11:49,D0083,Gabapentin,Analgesic,170.0,2024-02,4.0
12006993.0,4/4/2023 11:49,D0008,Levofloxacin,Analgesic,150.0,2024-02,10.0
12006993.0,4/4/2023 11:49,D0001,Amlodipine,Antiviral,160.0,2023-12,8.0
12006994.0,4/4/2023 11:50,D0042,Saxagliptin,Antibiotic,189.0,2023-08,10.0
12006995.0,4/4/2023 11:51,D0091,Metformin,Analgesic,56.0,2023-07,1.0
12006995.0,4/4/2023 11:51,D0018,Simvastatin,Respiratory,124.0,2023-11,7.0
12006996.0,4/4/2023 11:52,D0036,Famotidine,Antihistamine,87.0,2023-07,8.0
12006996.0,4/4/2023 11:52,D0075,Diclofenac,Neurological,148.0,2023-05,1.0
12006996.0,4/4/2023 11:52,D0022,Amoxicillin,Cardiovascular,31.0,2023-06,2.0
12006997.0,4/4/2023 11:53,D0049,Metoprolol,Diabetes,66.0,2023-08,5.0
12006997.0,4/4/2023 11:53,D0093,Galantamine,Immunosuppressant,165.0,2023-12,3.0
12006997.0,4/4/2023 11:53,D0059,Venlafaxine,Dermatological,58.0,2023-05,6.0
12006997.0,4/4/2023 11:53,D0088,Furosemide,Hormonal,138.0,2023-08,2.0
12006997.0,4/4/2023 11:53,D0085,Rivastigmine,Hormonal,72.0,2023-05,4.0
12006998.0,4/4/2023 11:54,D0010,Tramadol,Oncology,43.0,2023-09,1.0
12006999.0,4/4/2023 11:55,D0060,Lamotrigine,Antihistamine,166.0,2023-12,7.0
12006999.0,4/4/2023 11:55,D0068,Aripiprazole,Hormonal,183.0,2023-12,6.0
12006999.0,4/4/2023 11:55,D0013,Travoprost,Dermatological,198.0,2023-09,10.0
12006999.0,4/4/2023 11:55,D0024,Irbesartan,Immunosuppressant,102.0,2023-12,1.0
12006999.0,4/4/2023 11:55,D0071,Insulin Glargine,Dermatological,46.0,2024-02,6.0
12007000.0,4/4/2023 11:56,D0026,Senna,Immunosuppressant,46.0,2024-02,9.0
12007000.0,4/4/2023 11:56,D0022,Amoxicillin,Cardiovascular,31.0,2023-12,10.0
12007000.0,4/4/2023 11:56,D0028,Dorzolamide,Immunosuppressant,28.0,2023-09,6.0
12007001.0,4/4/2023 11:57,D0075,Diclofenac,Neurological,148.0,2023-12,8.0
12007001.0,4/4/2023 11:57,D0030,Montelukast,Dermatological,93.0,2023-12,1.0
12007002.0,4/4/2023 11:58,D0052,Clonazepam,Oncology,181.0,2023-12,8.0
12007003.0,4/4/2023 11:59,D0065,Trazodone,Psychotropic,45.0,2023-06,6.0
12007003.0,4/4/2023 11:59,D0073,Quetiapine,Oncology,41.0,2023-07,5.0
12007004.0,4/4/2023 12:00,D0019,Amiodarone,Psychotropic,127.0,2023-06,6.0
12007004.0,4/4/2023 12:00,D0093,Galantamine,Immunosuppressant,165.0,2023-08,1.0
12007004.0,4/4/2023 12:00,D0077,Digoxin,Antibiotic,186.0,2023-09,6.0
12007004.0,4/4/2023 12:00,D0075,Risperidone,Antibiotic,129.0,2023-12,9.0
12007004.0,4/4/2023 12:00,D0048,Citalopram,Immunosuppressant,187.0,2023-06,5.0
12007005.0,4/4/2023 12:01,D0065,Trazodone,Psychotropic,45.0,2023-08,2.0
12007006.0,4/4/2023 12:02,D0023,Nitroglycerin,Oncology,144.0,2023-11,9.0
12007006.0,4/4/2023 12:02,D0052,Cephalexin,Antibiotic,64.0,2023-11,5.0
12007006.0,4/4/2023 12:02,D0059,Venlafaxine,Dermatological,58.0,2024-02,8.0
12007006.0,4/4/2023 12:02,D0061,Fexofenadine,Hormonal,54.0,2023-12,5.0
12007006.0,4/4/2023 12:02,D0099,Omeprazole,Psychotropic,116.0,2023-10,6.0
12007007.0,4/4/2023 12:03,D0079,Bisacodyl,Oncology,84.0,2023-11,5.0
12007007.0,4/4/2023 12:03,D0015,Cyclobenzaprine,Immunosuppressant,138.0,2024-01,8.0
12007007.0,4/4/2023 12:03,D0018,Bimatoprost,Oncology,66.0,2024-02,9.0
12007007.0,4/4/2023 12:03,D0051,Olmesartan,Analgesic,170.0,2023-09,1.0
12007007.0,4/4/2023 12:03,D0033,Mirtazapine,Antiviral,158.0,2023-10,10.0
12007008.0,4/4/2023 12:04,D0073,Doxycycline,Cardiovascular,188.0,2024-03,3.0
12007009.0,4/4/2023 12:05,D0005,Brimonidine,Hormonal,156.0,2023-06,3.0
12007010.0,4/4/2023 12:06,D0004,Levetiracetam,Immunosuppressant,184.0,2023-10,9.0
12007011.0,4/4/2023 12:07,D0050,Lansoprazole,Analgesic,34.0,2024-03,4.0
12007011.0,4/4/2023 12:07,D0079,Bisacodyl,Oncology,84.0,2024-03,9.0
12007011.0,4/4/2023 12:07,D0068,Tetracycline,Immunosuppressant,149.0,2023-10,2.0
12007012.0,4/4/2023 12:08,D0019,Amiodarone,Psychotropic,127.0,2023-07,8.0
12007013.0,4/4/2023 12:09,D0088,Bupropion,Respiratory,27.0,2023-05,2.0
12007013.0,4/4/2023 12:09,D0024,Irbesartan,Immunosuppressant,102.0,2023-05,9.0
12007013.0,4/4/2023 12:09,D0076,Enalapril,Antiviral,112.0,2023-10,4.0
12007014.0,4/4/2023 12:10,D0067,Clindamycin,Respiratory,189.0,2023-06,1.0
12007014.0,4/4/2023 12:10,D0100,Sitagliptin,Psychotropic,194.0,2023-12,3.0
12007015.0,4/4/2023 12:11,D0019,Amiodarone,Psychotropic,127.0,2023-08,2.0
12007015.0,4/4/2023 12:11,D0013,Travoprost,Dermatological,198.0,2023-06,5.0
12007015.0,4/4/2023 12:11,D0049,Donepezil,Antiviral,184.0,2023-10,3.0
12007015.0,4/4/2023 12:11,D0088,Fluoxetine,Antihistamine,56.0,2024-03,4.0
12007016.0,4/4/2023 12:12,D0056,Zolpidem,Antifungal,122.0,2024-01,2.0
12007017.0,4/4/2023 12:13,D0029,Oxycodone,Cardiovascular,87.0,2023-12,8.0
12007017.0,4/4/2023 12:13,D0088,Fluoxetine,Antihistamine,56.0,2023-12,5.0
12007017.0,4/4/2023 12:13,D0047,Ezetimibe,Psychotropic,140.0,2023-09,2.0
12007017.0,4/4/2023 12:13,D0068,Aripiprazole,Hormonal,183.0,2023-09,3.0
12007018.0,4/4/2023 12:14,D0052,Clonazepam,Oncology,181.0,2023-07,10.0
